sigla_uf,area_ha,categoria,ano,name,sub_class,nome,geocodigo
PA,115.180586427,não autorizada,2018,TAQUITEUA,ND_B,Paragominas,1505502
PA,340.940285818,não autorizada,2018,RUMUALDO,ND_B,Paragominas,1505502
PA,8.3019553702,não autorizada,2018,TAQUITEUA,ND_B,Paragominas,1505502
PA,8.3019553702,não autorizada,2018,RUMUALDO,ND_B,Paragominas,1505502
PA,138.078464397,não autorizada,2018,TAQUITEUA,ND_B,Paragominas,1505502
PA,34.6838768523,não autorizada,2018,GLEBA BRAÇO FORTE - B,ND_B,Dom Eliseu,1502939
PA,41.9273032529,não autorizada,2018,GLEBA BRAÇO FORTE - B,ND_B,Dom Eliseu,1502939
PA,4.64071275574,não autorizada,2018,GLEBA BRAÇO FORTE - B,ND_B,Dom Eliseu,1502939
PA,9.42709042362,não autorizada,2018,GLEBA BRAÇO FORTE - B,ND_B,Dom Eliseu,1502939
PA,91.3983372472,não autorizada,2018,GLEBA BRAÇO FORTE - B,ND_B,Dom Eliseu,1502939
PA,21.0422872697,não autorizada,2018,GLEBA BRAÇO FORTE - B,ND_B,Dom Eliseu,1502939
PA,1.9361545534,não autorizada,2018,GLEBA BRAÇO FORTE - B,ND_B,Dom Eliseu,1502939
PA,126.797900329,não autorizada,2018,GLEBA BRAÇO FORTE - B,ND_B,Dom Eliseu,1502939
PA,32.6785035537,não autorizada,2018,GLEBA BRAÇO FORTE - B,ND_B,Dom Eliseu,1502939
PA,501.81196147,não autorizada,2018,TAQUITEUA,ND_B,Paragominas,1505502
PA,86.0347624255,não autorizada,2018,TAQUITEUA,ND_B,Paragominas,1505502
PA,135.924641442,não autorizada,2018,GLEBA RONDON II,ND_B,Rondon do Pará,1506187
PA,46.3039038092,não autorizada,2018,GLEBA RONDON II,ND_B,Rondon do Pará,1506187
PA,7.62789012382,não autorizada,2018,GLEBA SÃO BENEDITO,ND_B,Jacareacanga,1503754
